V1	V2	V3	V4	V5	V6
0.0729402631916199	-0.0569577006739184	-0.676343434648633	-0.496319480312015	-0.457867076501406	0.216737418955708
0.594430734097376	0.536483651538687	0.365031710782485	0.502057212039746	0.873148726788266	1.63938031102009
2.0093867299504	1.8879557845649	0.0393480723689964	0.206352718098476	1.26678463074387	1.88551004821596
0.616396336617217	0.522861126035778	0.415239209254515	0.566056876692563	1.79458264677615	2.45345341667215
1.1034203534745	1.0334750731677	-0.0625747343327938	0.0777801599431147	0.24049800522164	0.960594252561118
0.769197877402103	0.671729173775604	1.08860761770739	1.24543196381476	0.50589464256513	1.18876973188654
-0.468638722143918	-0.582403779823712	-0.210172468777217	-0.0509242244545114	0.960920442721921	1.56302293026981
0.79883947714443	0.788948439330885	0.072779842224578	0.180037060445165	0.441153284610824	1.2597403997353
0.505184929565498	0.443039062574782	-0.255871018542219	-0.120262709787085	0.403757190269008	1.13216671123024
-1.37167728193421	-1.47936978524529	0.426076745442788	0.595206939206633	0.49289645567803	1.21670357124466
0.338912411265109	0.228104035824242	0.566503850125925	0.732335036392427	1.49177261848065	2.16724100345542
-1.29901363400592	-1.39840059213291	0.140161690733988	0.31167880448401	-0.925834595592174	-0.134557489844789
0.916122737740179	0.932320234399505	1.00654640804225	1.09580383154203	1.08871658345427	1.91970372896368
0.253884959261851	0.102715677463331	-0.0791314776252797	0.106994547964741	0.386508864258028	0.977799629819743
-0.0839035896577948	-0.181940656452906	0.23262902680216	0.38846920803289	-0.330234081184895	0.34023607407165
1.2716265026018	1.17188187690331	0.523078458147456	0.682931143367796	-0.918201553835117	-0.22412531259979
0.0343221895453979	-0.126620044338026	1.07652860489863	1.27010105047071	1.5818275647972	2.17304755453989
1.97026579233613	1.89677496025402	1.04302747075977	1.18170277228761	2.43422367006788	3.11687307592909
-0.973650773348267	-1.14415719411914	-1.40231318240637	-1.20326722367484	-1.14367182087488	-0.564691025384493
1.44585936731356	1.40229191595435	-0.231056247865133	-0.103030609390278	0.230962148272278	1.01338208818132
-0.819542452968693	-0.951730965513509	-0.531677686059548	-0.3516120359599	-1.03737227721937	-0.377144541890684
-0.930643740083331	-1.08653356619301	-1.31677703482708	-1.12462945888521	-1.47187069950829	-0.860841198199265
-1.34878530240687	-1.48796016412086	0.292987688131088	0.474923712741358	-0.390772412062531	0.240062563752982
-1.34036470700275	-1.49844153946628	-1.17811330441089	-0.980099196681653	-0.612039967301355	0.0366916473817374
-0.63320043766197	-0.696106798402416	-0.628335920464445	-0.495977226704296	0.67351422978533	1.37083735339349
0.300884276095328	0.200722539015754	0.101106938919109	0.256340604182952	0.572020558719255	1.2253419966827
0.897030570680548	0.732055423117265	0.166393736334354	0.361150430720179	0.0559639221778377	0.631999673684739
0.460352478389122	0.380080956209733	-0.100255655700312	0.0507912214798766	-0.603260699323479	0.138464436495633
1.71455179201964	1.60423413674206	0.979650391448697	1.14662975269223	0.368459729207597	1.05808698781303
-0.594235373526841	-0.665639996142441	-0.705770181397894	-0.564875905576447	0.338546892629211	1.05240491779853
-0.441690964904335	-0.53375688448082	-0.501487468001891	-0.350971494778588	0.476848057555896	1.14159821671713
-0.268052595962486	-0.360752068833645	-0.129221419147478	0.0220364318852226	0.397773194363182	1.06507769764914
-0.539594802071498	-0.64660553713272	-0.0664908385286441	0.121600083976912	-0.33739482942247	0.5456218158091
-1.61924451364527	-1.70875540837625	-0.716165369013306	-0.564230287299173	-0.619321849576355	0.0739711382720187
0.232361041980477	0.13267505251833	0.259253728520889	0.417968157219666	0.116399601269125	0.801730586969302
0.0790160248262541	0.116441639222056	0.226643611563278	0.306678508325395	-0.226798394248965	0.663783564472091
0.657053953861199	0.634502297945852	0.0522976108761571	0.162482985505826	0.676753741950516	1.44331427467807
1.86922636901927	1.7357138825411	0.0826626962591944	0.259563477392607	0.122653660843634	0.746410455046158
0.62019301888391	0.470981615133952	0.381989686323537	0.569870874079982	0.862746489734183	1.48153242621813
-0.251571236626168	-0.350463891940562	0.737183355156914	0.892988240144426	1.73727983411285	2.40303465767115
-0.445695051850551	-0.477196202130893	-0.566140572993603	-0.455429412428615	-0.417595311102717	0.296872539710818
0.731045372127153	0.638453742212491	0.399228075608522	0.559893449315373	0.794219030418045	1.5430782630572
1.57475752495055	1.57023852617347	1.55397562946457	1.65356020077539	1.4341782473665	2.22215411778189
0.429819337452161	0.297020204588111	-0.285270747518388	-0.102211884845566	1.44141246505599	2.12119774224132
-0.947835185718459	-1.13211942348587	0.263206111189102	0.475727645268311	0.499737542226977	1.10285884145351
-1.23783250082014	-1.31221043980853	0.78491565512433	0.935037942090173	0.310701226776148	1.08189860184204
0.953931509762998	0.862812032793318	0.0752757874937037	0.228742286968204	0.0511923707761085	0.747755725197376
0.272213013065265	0.162888078155767	0.0604016347262123	0.23042898752356	0.273925650639687	0.991651622208266
0.644010453981329	0.589283347623275	-0.139670991568796	-0.0136648216473525	0.259190415179034	0.955165663663886
1.15165432428523	1.11457822231666	0.656790049181961	0.774936724844951	1.2284678026101	1.96756759676054
0.590353138836919	0.486923974862182	0.563492214011361	0.726855491248386	0.682040214094598	1.38388272103509
-0.0328627363139512	-0.197575469831166	-0.708281475485904	-0.511996471729351	0.678206248362035	1.26840931135573
0.0560631469465567	-0.0440324325483488	-0.723138415844756	-0.562317193008171	-0.863914459814558	-0.165195752049052
0.476742346359935	0.421456425886877	-0.31387662369781	-0.183513339535049	0.148423564669412	0.876994370473575
1.35321006341433	1.21601122663458	1.0403581399914	1.21524267862423	2.1450442907668	2.73121790353432
-0.292037968228804	-0.388382006606713	0.042756739590165	0.202734884889678	0.781204937375018	1.49987433254978
-0.97097099791616	-1.03739087309008	0.186241240378392	0.324918927568294	-0.282564182670272	0.444654344483997
0.992638147599184	0.886104231886553	0.682459587990845	0.850229899880588	0.748411564105037	1.46703511031386
-0.209018171387414	-0.312555520968376	-0.387118860706408	-0.221238584519259	-0.488228781616679	0.232271233319099
-0.0110741408203298	-0.115747216013494	0.404734079147071	0.575386631799708	0.621012672685033	1.3753491411294
1.8857359304248	1.7795537849706	0.603287006076911	0.770360284239811	-0.290808574309743	0.42543422914886
-0.397379906358349	-0.546098647211027	-0.100869854580547	0.0874452143249586	-0.000919108939801867	0.624510427581071
-0.421093762399644	-0.238411398089974	-0.0570517554478696	-0.0671847302574669	-0.780560776416266	0.270639020357357
-1.26192388661408	-1.41826981290433	-1.34681231746467	-1.1545281232475	-1.49299530995368	-0.881923190283443
-0.844201862408222	-0.951180526724914	0.363682529844428	0.534053824968953	0.748600951803667	1.48463310094492
-0.0861823451545944	-0.196608996171988	-0.168056265837168	0.00108603716126326	0.413972467594086	1.11879294309243
-0.99872019256114	-1.13173586128853	-0.417448984865585	-0.233192157359801	-0.493516259387101	0.196142931516798
0.402331548391902	0.339414423027982	0.506731271092158	0.647670052503813	0.445100744426546	1.21339764906844
0.644661687891403	0.637594511699506	0.94944822951174	1.06127522909817	1.33227927756856	2.20504422853651
0.294835902999524	0.218090512589718	0.8046678284923	0.957708961989631	0.222787307230458	1.00632213003345
-2.61816353471806	-2.66962907259449	-0.765836110876751	-0.630051055629976	-1.29597264263558	-0.499566668094959
-0.20978916388945	-0.324350936672241	0.633682267675608	0.799596337132071	-0.341292607481935	0.310808110831179
-3.16696922028107	-3.25852496925179	-0.519863860851438	-0.365777438486257	-1.0985503098024	-0.400428609961176
-0.206663180266811	-0.284148874790088	0.398995342873322	0.542111653255063	0.58097736630448	1.27376338063996
-0.504338256633882	-0.648377611916773	-0.631314962750992	-0.446204231648067	0.271316693935098	0.899620790237999
-0.991430215251157	-1.07703322172169	0.406939603509618	0.557163056410062	0.0104188474958968	0.711591219396852
0.723486307188793	0.617596062250472	0.817656602572898	0.979993607532244	0.499395528430775	1.17507763377456
0.298470328461615	0.301032332227082	-0.973675014738245	-0.879466911281429	-1.15109154135336	-0.362510804879765
-1.28612739630177	-1.37514254852107	0.334767512108855	0.49586612422205	-1.28642620803007	-0.517038889527527
-0.120325840236683	-0.232888789354761	0.550143666508177	0.719488537380875	0.424196068676156	1.11787135353001
-1.25618655434273	-1.31274099300237	0.160608625268342	0.290154126684986	0.199935286345019	0.915204873433769
-1.83789476469617	-1.87700959930337	-0.624994372708071	-0.493896436475062	-0.843669956212168	-0.0073206509500755
0.0259359790051784	-0.0591741057164853	0.132795971059076	0.283977674053041	0.24440280608388	0.958791478445673
-1.58446192731888	-1.65998772714539	0.19675138252788	0.348781084517452	-1.29662419705158	-0.518654505848164
0.133877181144857	0.0335666000331897	-0.300296924442163	-0.132886152185518	-0.205340592655754	0.54928505928443
0.853638064309284	0.816074758911222	0.878985014994273	1.00337573957396	0.224343810213941	1.01415085729683
0.0544858117100718	-0.0303924313398323	0.321472036740198	0.469578410194865	1.01951137838333	1.71142857055327
-0.84603704336507	-0.905870027117483	0.29542636853784	0.438161720002922	-0.753054028545961	0.0481676614742419
1.18140256031882	1.07949754107794	0.364380611742795	0.526291204863501	1.25844077916407	1.95607420372066
-1.22714503495672	-1.32773983242664	0.243251483346786	0.408090661805807	-0.312898337986725	0.418414542617362
0.674709458911681	0.614943696659686	0.0993815103810322	0.23244987352863	1.24803191403372	1.97107299470085
-0.965757162194166	-1.07843238384316	0.816160926037912	0.984471792556529	1.70848449465438	2.39337708234227
-0.598287729244028	-0.593146024437234	1.4031708600138	1.49481956870138	1.16312076411695	1.94587186678382
1.29098082314535	1.20816125097554	0.227341548353595	0.380501091183549	2.55735126408332	3.30485287672835
-1.25232702482353	-1.34418112365622	-0.0303294193148878	0.129620021135132	-1.49372756314616	-0.749297115000349
0.207578133254657	0.138496496237739	-0.26272061596191	-0.124466174619392	0.345652285341643	1.0492370803748
1.62233149342126	1.56071801569314	-0.274878752468229	-0.131846565470311	-0.391412580405485	0.403345377424715
1.73731653774693	1.65037654761855	-0.146067531622668	-0.00189847493834086	0.172967820826791	0.816100451598732
1.20138663184786	1.09575937148972	-0.324929490789126	-0.176168732246964	0.853226859550738	1.41440971860097
1.69871054858345	1.83756199475473	-0.0419909634841036	-0.0239096946610217	0.316687117203214	1.32903897041226
1.41890674787951	1.42661689086774	0.949451679386604	1.04677994452067	1.32870595942779	2.17753068210388
-1.11144152189215	-1.21584666489818	-1.72526460915143	-1.56964107325426	-1.85083689473279	-1.2249942952506
-1.02796696469055	-1.08898456916859	-0.361657507494335	-0.251125277123889	0.0256824265300045	0.545175831740771
1.91206579078777	1.79148870118566	0.937126518456614	1.10032294122848	2.49024037315492	3.08430975201048
0.379939468278394	0.371846277181372	0.969408615130341	1.07643280676827	-0.315990814065946	0.513151406494446
0.842250930581464	0.732021212356893	0.819927015126945	0.990226716320945	0.439582018641929	1.15569287252632
1.37522958193067	1.26416938372334	1.02553905823454	1.18932218182254	3.26806939954049	3.92007326576853
0.253995192083531	0.199915488653228	-0.909019962108108	-0.778417754843799	-0.0784752389289233	0.656200559490099
0.915537302383786	0.881819083170719	-0.213301946002293	-0.0935953886304596	0.172652715697842	0.942788865545055
1.66907726189164	1.6405614332499	-0.0028524789109341	0.125249099774817	1.59832744529848	2.47557559450764
-0.179001989848138	-0.238576511382669	-1.00794571777182	-0.879542100151903	-0.858839252097462	-0.177990848246447
-0.348437309724939	-0.407103008276511	-1.0308425250724	-0.898379475458555	-0.82179879688132	-0.102025476817716
0.304008919533255	0.175664628035227	-0.298549009987989	-0.121776924520655	-0.611883980754599	0.0437906341117542
-1.11412187541211	-1.22185469374956	-0.545332881521185	-0.395938121995924	-0.362093592547804	0.188381369629478
1.32629228640632	1.23657653059408	0.754975546723406	0.902517161029658	1.34542903492925	1.9983838890629
0.313286294467586	0.250180717782694	-0.443171480958968	-0.3119543002848	-0.0115245745174523	0.673297652536109
0.439687824145153	0.30498431699018	0.396807437836105	0.58386764113167	0.507879007039156	1.21034254310502
4.35342806640505	4.87360549283953	4.78460141852238	5.14945602198167	2.53139094223998	2.11596651039465
6.42223005837875	6.8610031879844	3.77811785633365	4.17884987028707	0.415023999924133	-0.0913778100722658
3.92588683767979	4.4619236820803	9.09705432736389	9.43669356434884	2.38783323573473	1.9331050645192
5.74095811646286	6.14155795270266	9.49742367813519	9.92422685717373	2.87981661890744	2.36336421253897
4.65176109324744	4.92058068360642	6.98517120583838	7.42113595497539	2.22084145527867	1.59033474356013
4.96637610747204	5.32016801061059	4.87106761235607	5.31681315634736	0.648993098075663	0.0188596403747906
4.18277413585391	4.65211175242876	7.49815505368938	7.86148823776744	1.68566934755602	1.25537269938561
6.13121784228123	6.62098868114205	8.96425610845967	9.33842166973908	2.72953026224875	2.27693598741604
5.41390409137369	5.92672138525648	8.30410422805813	8.74230035648758	1.09621619422247	0.531739122128236
4.60492789038261	5.06227331608591	7.83010759581021	8.22828703370924	1.94896607328697	1.48073680465807
5.41808852643044	5.81744005675937	8.7611498165599	9.22121383593391	2.27512605575839	1.59359329984106
4.75712484822544	5.18079673915452	11.8580072912034	12.2820107924296	2.02978045019743	1.49662354475726
5.24236687627648	5.67674327911165	7.90115020876904	8.33231580669002	1.20104721261873	0.574859281065203
5.12695173159562	5.55937446516636	8.83742497105558	9.18240825862972	2.6678808841896	2.24324200197713
5.29817945869753	5.83788652293353	8.05906099661725	8.43633298097955	0.389292123269946	-0.171166918865086
6.44215511276374	6.85536682689483	7.59576942272153	8.01213969835572	1.25102283161537	0.756700726186153
5.13651410905297	5.5795107314684	8.75976217217892	9.14668407105411	1.33693769417465	0.798209365318228
4.84409651446695	5.31141169637258	9.92873057477155	10.3211163431824	4.24840475741238	3.8021398867692
5.89435507375922	6.25679452970199	5.14445297936379	5.55253560174845	3.1927137683456	2.673635956254
4.53673492378674	5.05255564970642	10.2544272775293	10.5733899615949	2.36429145656126	1.9674241389864
5.09066904947633	5.55602110370049	9.06770512669452	9.44865926055446	2.11785058747635	1.62958053480834
2.78286437485229	3.11898568876979	7.5021439576774	7.88544739686054	0.362977953366825	-0.174659576476795
6.60835126932679	7.14008824061868	9.62690648353882	9.95771419445678	0.438135296713221	0.114212536665162
4.59087464003961	5.0551787608037	7.09784839506934	7.46030152394931	2.41820359371953	1.92050562735285
3.92689054926961	4.29020063710885	7.28032020420159	7.74474661049135	1.91623755324739	1.26724353315693
4.14398849141523	4.52505681075313	6.04684231156216	6.4855647059989	-0.0492646646624606	-0.610871745417631
5.68945480228518	6.16273474535426	7.81360208284101	8.22158585164974	2.51829218316121	2.01917820820011
4.05983332931685	4.50734122934153	9.72011429825396	10.164095910035	1.26608478000034	0.625464938634642
4.53153980624251	4.85478679118238	9.96233142562269	10.3795176134222	2.14137480260388	1.54132150798413
5.0810669371267	5.49707969749579	8.22366227193925	8.58818298248381	3.18529419140457	2.76652438273337
5.18352352257312	5.63110856613618	9.23237366890928	9.62375208491265	0.0503302795341013	-0.507338656681937
5.64051889059607	6.12623049105233	7.64802360601374	8.0113042529861	4.62135788234768	4.21179947621512
4.37747209026591	4.87934237962788	6.64267588026438	7.01798072425253	0.192460936626701	-0.2687398924798
5.88167538030005	6.33129002062719	7.53271358038061	7.95523818954205	2.57419961590956	1.95734595654517
5.422011521314	5.84931498039109	10.0463157323788	10.4338407684756	1.62869394990545	1.17901950656778
4.82018113094438	5.29340683673476	10.3393238223108	10.7410832755281	2.14716440501483	1.62292741381124
6.05469771702257	6.41016937309346	9.67462725547682	10.092738661756	2.62595153554367	2.08711959607369
4.17931727529182	4.59056144150248	7.7544166243865	8.20424772823179	0.858214918458043	0.230963580534581
6.01837452950241	6.49719416553319	8.1977533544424	8.62773844977981	1.28244306936139	0.760037537413843
4.29291940692424	4.70577421103149	3.66007408270673	4.08441580434612	0.673204131761549	0.109659811043894
